6.404494382022472010e-01,2.921348314606741492e-01,6.741573033707864981e-02
4.603174603174602919e-01,5.079365079365079083e-01,3.174603174603174427e-02
4.444444444444444198e-01,4.444444444444444198e-01,1.111111111111111049e-01
